doc_name,doc_data
"DECRET PRESIDENTIEL n° 24-313 — portant transfert de crédits, au titre du budget de l'Etat, mis à la disposition du ministre de l'habitat, de l'urbanisme et de la ville.",2024-09-29
"DECRET PRESIDENTIEL n° 24-314 — portant transfert de crédits, au titre du budget de l'Etat, mis à la disposition du ministre des travaux publics et des infrastructures de base.",2024-09-29
"DECRET PRESIDENTIEL n° 24-315 — portant transfert de crédits, au titre du budget de l'Etat, mis à la disposition du ministre des transports.",2024-09-29
"DECRET EXECUTIF n° 24-316 — portant déclassement d'une parcelle de terre agricole située au niveau de la commune de Staouéli, wilaya d'Alger, destinée à la réalisation d'un hôpital militaire universitaire.",2024-09-29
"DECRET EXECUTIF n° 24-317 — portant déclassement de parcelles de terres agricoles destinées à la réalisation de pôles urbains au niveau des wilayas de Blida, Jijel et Tipaza.",2024-09-29
DECRET EXECUTIF n° 24-318 — portant déclassement de parcelles de terres agricoles destinées à la réalisation de logements et équipements publics au niveau de certaines wilayas.,2024-09-29
DECRET EXECUTIF n° 24-320 — portant création de l'université des sciences de la santé.,2024-10-01
DECRET EXECUTIF n° 24-321 — modifiant le décret n° 84-209 du 18 août 1984 relatif à l'organisation et au fonctionnement de l'université d'Alger 1.,2024-10-01
DECRET EXECUTIF n° 24-322 — modifiant et complétant le décret exécutif n° 09-340 du 3 Dhou El Kaâda 1430 correspondant au 22 octobre 2009 portant création de l'université d'Alger 2.,2024-10-01
DECRET EXECUTIF n° 24-323 — portant création d'un centre de recherche en nanosciences et nanotechnologies (CRNN).,2024-10-01
DECRET EXECUTIF n° 24-324 — portant création d'un centre de recherche en mathématiques appliquées.,2024-10-01
DECRET EXECUTIF n° 24-325 — fixant les catégories des bénéficiaires de l'allocation forfaitaire de solidarité ainsi que les conditions et les modalités du bénéfice de cette allocation.,2024-10-01
DECRET EXECUTIF n° 24-326 — complétant le décret exécutif n° 91-147 du 12 mai 1991 portant transformation de la nature juridique des statuts des offices de promotion et de gestion immobilières et détermination des modalités de leur organisation et de leur fonctionnement.,2024-10-01
ARRETE — modifiant l'arrêté du 25 Rabie Ethani 1443 correspondant au 30 novembre 2021 portant désignation des membres du comité national de prévention et de lutte contre les zoonoses.,2024-09-05
ARRETE — portant nomination des membres du conseil d'administration de l'école nationale des forêts (E.NA.F).,2024-09-22
"ARRETE INTERMINISTERIEL — modifiant et complétant l'arrêté interministériel du 23 Rabie Ethani 1432 correspondant au 28 mars 2011 fixant les effectifs par emploi, leur classification et la durée du contrat des agents exerçant des activités d'entretien, de maintenance ou de service, au titre du centre algérien du contrôle de la qualité et de l'emballage.",2024-09-04
ARRETE — fixant la liste nominative des membres du comité de suivi du commerce extérieur.,2024-09-12
DECRET EXECUTIF n° 24-365 — portant réorganisation des instituts nationaux de formation supérieure des cadres de la jeunesse et des sports.,2024-11-07
"DECRET EXECUTIF n° 24-366 — relatif au certificat médical et aux examens et analyses, prénuptiaux.",2024-11-07
"DECRET EXECUTIF n° 24-367 — modifiant et complétant le décret exécutif n° 20-356 du 14 Rabie Ethani 1442 correspondant au 30 novembre 2020 portant création de l'établissement de promotion et gestion des structures d'appui aux start-up et fixant ses missions, son organisation et son fonctionnement.",2024-11-07
DECRET EXECUTIF n° 24-373 — complétant le décret exécutif n° 14-203 du 17 Ramadhan 1435 correspondant au 15 juillet 2014 fixant les conditions et les modalités d'acquisition du logement promotionnel public.,2024-11-12
ARRETE INTERMINISTERIEL — portant actualisation de la liste des équipements sensibles fixée à l'annexe I du décret exécutif nº 09-410 du 23 Dhou El Hidja 1430 correspondant au 10 décembre 2009 fixant les règles de sécurité applicables aux activités portant sur les équipements sensibles.,2024-10-13
"ARRETE INTERMINISTERIEL — modifiant et complétant l'arrêté interministériel du 15 Dhou El Kaâda 1432 correspondant au 13 octobre 2011 fixant les conditions et les modalités d'acquisition, de détention, d'exploitation, d'utilisation et de cession des équipements sensibles.",2024-10-13
ARRETE n° — fixant le nombre des praticiens médicaux inspecteurs de santé publique par inspection régionale.,2024-11-07
DÉCRET PRÉSIDENTIEL n° 24-374 — portant nomination des membres du Gouvernement.,2024-11-18
"DÉCRET PRÉSIDENTIEL n° 24-368 — portant transfert de crédits, au titre du budget de l'Etat.",2024-11-12
"DÉCRET PRÉSIDENTIEL n° 24-369 — portant transfert de crédits, au titre du budget de l'Etat, mis à la disposition de la Présidence de la République.",2024-11-12
"DÉCRET PRÉSIDENTIEL n° 24-370 — portant transfert de crédits, au titre du budget de l'Etat, mis à la disposition du ministre de l'intérieur, des collectivités locales et de l'aménagement du territoire.",2024-11-12
DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions de conseillers auprès du Président de la République.,2024-11-18
DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions du commissaire aux énergies renouvelables et à l'efficacité énergétique.,2024-11-18
"DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions du directeur général de la communication, de l'information et de la documentation au ministère des affaires étrangères et de la communauté nationale à l'étranger.",2024-11-18
DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions d'ambassadeurs extraordinaires et plénipotentiaires de la République algérienne démocratique et populaire.,2024-11-18
DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions du wali de la wilaya d'Oran.,2024-11-18
DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions du procureur général près la Cour d'Alger.,2024-11-18
DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions de la présidente du comité de direction de l'agence du service géologique de l'Algérie.,2024-11-18
"DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — mettant fin aux fonctions du secrétaire général du Conseil national économique, social et environnemental.",2024-11-18
DÉCRET PRÉSIDENTIEL du 15 Joumada El Oula 1446 — mettant fin aux fonctions du directeur de cabinet du recteur de Djamaâ El Djazaïr.,2024-11-17
DÉCRET PRÉSIDENTIEL du 16 Joumada El Oula 1446 — portant nomination d'un directeur d'études à la Présidence de la République.,2024-11-18
"DÉCRET EXÉCUTIF du 16 Joumada El Oula 1446 — mettant fin aux fonctions du directeur des start-up et des structures d'appui au ministère de l'économie de la connaissance, des start-up et des micro-entreprises.",2024-11-18
DÉCRET EXÉCUTIF du 16 Joumada El Oula 1446 — mettant fin aux fonctions du directeur général de l'établissement de promotion et gestion des structures d'appui aux start-up.,2024-11-18
ARRÊTÉ du 3 Joumada El Oula 1446 — modifiant l'arrêté du 22 Rajab 1445 correspondant au 3 février 2024 fixant la liste nominative des membres de la commission de réforme des équipements sensibles de télécommunications.,2024-11-05
ARRÊTÉ INTERMINISTÉRIEL du 26 Rabie Ethani 1446 — fixant les modalités et les conditions de délivrance du diplôme de patron côtier à la pêche.,2024-10-29
ARRÊTÉ INTERMINISTÉRIEL du 26 Rabie Ethani 1446 — fixant les modalités et les conditions de délivrance du diplôme d'officier mécanicien de troisième (3ème) classe à bord de navires de pêche.,2024-10-29
ARRÊTÉ INTERMINISTÉRIEL du 26 Rabie Ethani 1446 — fixant les modalités et les conditions de délivrance du diplôme d'électro-motoriste à la pêche.,2024-10-29
ARRÊTÉ du 4 Joumada El Oula 1446 — portant délégation de signature à la directrice du suivi et de la promotion des échanges commerciaux.,2024-11-06
ARRÊTÉ du 28 Rabie Ethani 1446 — fixant les montants des droits d'adhésion et de cotisation annuelle des membres des chambres de l'artisanat et des métiers et les montants des frais relatifs aux services liés au registre de l'artisanat et des métiers.,2024-10-31
"Décret présidentiel n° 24-371 — Décret présidentiel n° 24-371 du 10 Joumada El Oula 1446 correspondant au 12 novembre 2024 portant transfert de crédits, au titre du budget de l'Etat, mis à la disposition du ministre de l'éducation nationale.",2024-11-12
"Décret présidentiel n° 24-372 — Décret présidentiel n° 24-372 du 10 Joumada El Oula 1446 correspondant au 12 novembre 2024 portant transfert de crédits, au titre du budget de l'Etat, mis à la disposition de la ministre de la culture et des arts.",2024-11-12
Décret présidentiel n° 24-378 — Décret présidentiel n° 24-378 du 25 Joumada El Oula 1446 correspondant au 27 novembre 2024 mettant fin aux fonctions du Président de l'Autorité nationale indépendante des élections.,2024-11-27
"Décret exécutif n° 24-375 — Décret exécutif n° 24-375 du 16 Joumada El Oula 1446 correspondant au 18 novembre 2024 fixant la liste des postes supérieurs des services extérieurs du ministère de l'énergie et des mines, les conditions d'accès à ces postes et la bonification indiciaire y afférente.",2024-11-18
Décret présidentiel — Décret présidentiel du 15 Joumada El Oula 1446 correspondant au 17 novembre 2024 mettant fin à des fonctions à la Présidence de la République.,2024-11-17
Décret présidentiel — Décret présidentiel du 15 Joumada El Oula 1446 correspondant au 17 novembre 2024 mettant fin aux fonctions du directeur des moyens techniques et des activités de soutien à la Présidence de la République.,2024-11-17
Décret présidentiel — Décret présidentiel du 15 Joumada El Oula 1446 correspondant au 17 novembre 2024 mettant fin aux fonctions du directeur de la coopération et des activités scientifiques à la direction générale des archives nationales.,2024-11-17
Décret présidentiel — Décret présidentiel du 15 Joumada El Oula 1446 correspondant au 17 novembre 2024 mettant fin aux fonctions du directeur général des relations multilatérales au ministère des affaires étrangères et de la communauté nationale à l'étranger.,2024-11-17
Décrets présidentiels — Décrets présidentiels du 15 Joumada El Oula 1446 correspondant au 17 novembre 2024 mettant fin aux fonctions de sous-directeurs au ministère des affaires étrangères et de la communauté nationale à l'étranger.,2024-11-17
Décret présidentiel — Décret présidentiel du 15 Joumada El Oula 1446 correspondant au 17 novembre 2024 mettant fin aux fonctions d'une directrice d'études au Conseil national de la recherche scientifique et des technologies.,2024-11-17
Décret présidentiel — Décret présidentiel du 15 Joumada El Oula 1446 correspondant au 17 novembre 2024 portant nomination d'ambassadeurs extraordinaires et plénipotentiaires de la République algérienne démocratique et populaire.,2024-11-17
Décret exécutif — Décret exécutif du 14 Joumada El Oula 1446 correspondant au 16 novembre 2024 mettant fin aux fonctions du conservateur des forêts de la wilaya de Annaba.,2024-11-16
